Fecha/Hora, Voltaje V, Current mA, Temperature C,Carga AH
5/30/19 18:55,11.56,0.77,25.81,0.3494932669
5/30/19 18:55,11.59,0.76,25.81,0.3494854799
5/30/19 18:55,11.49,0.75,25.81,0.3494774595
5/30/19 18:55,11.54,0.76,25.81,0.3494696748
5/30/19 18:55,11.66,0.76,25.81,0.3494618912
5/30/19 18:55,11.49,0.76,25.81,0.3494541087
5/30/19 18:55,11.46,0.76,25.85,0.3494463274
5/30/19 18:56,11.54,0.76,25.85,0.3494385472
5/30/19 18:56,11.51,0.75,25.85,0.3494305338
5/30/19 18:56,11.59,0.76,25.81,0.3494227559
5/30/19 18:56,11.61,0.76,25.79,0.3494149791
5/30/19 18:56,11.59,0.76,25.87,0.3494072035
5/30/19 18:56,11.51,0.76,25.81,0.349399429
5/30/19 18:56,11.54,0.76,25.81,0.3493916557
5/30/19 18:56,11.46,0.76,25.79,0.3493838835
5/30/19 18:56,11.66,0.77,25.81,0.3493763466
5/30/19 18:56,11.49,0.76,25.87,0.3493685767
5/30/19 18:56,11.61,0.76,25.85,0.3493608078
5/30/19 18:56,11.56,0.76,25.75,0.3493530402
5/30/19 18:56,11.59,0.76,25.81,0.3493452736
5/30/19 18:56,11.54,0.76,25.79,0.3493375082
5/30/19 18:56,11.59,0.76,25.81,0.349329744
5/30/19 18:56,11.63,0.76,25.79,0.3493219808
5/30/19 18:56,11.56,0.76,25.79,0.3493142188
5/30/19 18:56,11.56,0.76,25.79,0.349306458
5/30/19 18:56,11.46,0.76,25.75,0.3492986983
5/30/19 18:56,11.56,0.76,25.81,0.3492909397
5/30/19 18:57,11.49,0.76,25.79,0.3492831822
5/30/19 18:57,11.49,0.76,25.81,0.3492754259
5/30/19 18:57,11.54,0.76,25.81,0.3492676707
5/30/19 18:57,11.46,0.75,25.79,0.3492596827
5/30/19 18:57,11.54,0.76,25.79,0.3492519298
5/30/19 18:57,11.56,0.77,25.81,0.349244412
5/30/19 18:57,11.61,0.76,25.75,0.3492366613
5/30/19 18:57,11.44,0.76,25.81,0.3492289118
5/30/19 18:57,11.49,0.76,25.79,0.3492211634
5/30/19 18:57,11.54,0.76,25.79,0.3492134161
5/30/19 18:57,11.61,0.76,25.85,0.34920567
5/30/19 18:57,11.59,0.76,25.85,0.349197925
5/30/19 18:57,11.59,0.77,25.75,0.349190415
5/30/19 18:57,11.59,0.77,25.81,0.349182906
5/30/19 18:57,11.49,0.76,25.79,0.3491751644
5/30/19 18:57,11.66,0.75,25.85,0.3491671901
5/30/19 18:57,11.71,0.77,25.85,0.3491596845
5/30/19 18:57,11.63,0.76,25.79,0.3491519462
5/30/19 18:57,11.51,0.76,25.81,0.3491442091
5/30/19 18:58,11.51,0.76,25.81,0.3491364732
5/30/19 18:58,11.46,0.76,25.85,0.3491287383
5/30/19 18:58,11.46,0.76,25.79,0.3491210046
5/30/19 18:58,11.51,0.76,25.81,0.349113272
5/30/19 18:58,11.51,0.76,25.79,0.3491055406
5/30/19 18:58,11.44,0.77,25.79,0.3490980438
5/30/19 18:58,11.68,0.76,25.81,0.3490903146
5/30/19 18:58,11.54,0.76,25.81,0.3490825865
5/30/19 18:58,11.54,0.75,25.81,0.349074626
5/30/19 18:58,11.51,0.76,25.81,0.3490669002
5/30/19 18:58,11.63,0.76,25.81,0.3490591755
5/30/19 18:58,11.59,0.75,25.79,0.3490512184
5/30/19 18:58,11.59,0.76,25.85,0.349043496
5/30/19 18:58,11.54,0.75,25.81,0.3490355413
5/30/19 18:58,11.61,0.76,25.79,0.3490278211
5/30/19 18:58,11.61,0.75,25.79,0.3490198687
5/30/19 18:58,11.56,0.76,25.85,0.3490121508
5/30/19 18:58,11.56,0.76,25.81,0.3490044341
5/30/19 18:58,11.54,0.75,25.79,0.3489964851
5/30/19 18:59,11.51,0.76,25.81,0.3489887706
5/30/19 18:59,11.44,0.76,25.85,0.3489810572
5/30/19 18:59,11.54,0.76,25.85,0.348973345
5/30/19 18:59,11.56,0.76,25.79,0.3489656339
5/30/19 18:59,11.54,0.76,25.85,0.3489579239
5/30/19 18:59,11.59,0.76,25.79,0.348950215
5/30/19 18:59,11.66,0.75,25.85,0.3489422741
5/30/19 18:59,11.61,0.76,25.81,0.3489345675
5/30/19 18:59,11.51,0.76,25.81,0.348926862
5/30/19 18:59,11.63,0.76,25.81,0.3489191576
5/30/19 18:59,11.49,0.75,25.81,0.3489112212
5/30/19 18:59,11.41,0.75,25.79,0.348903286
5/30/19 18:59,11.49,0.76,25.81,0.348895585
5/30/19 18:59,11.41,0.76,25.81,0.3488878852
5/30/19 18:59,11.51,0.76,25.85,0.3488801865
5/30/19 18:59,11.56,0.77,25.75,0.348872722
5/30/19 18:59,11.61,0.76,25.85,0.3488650255
5/30/19 18:59,11.59,0.77,25.79,0.3488575632
5/30/19 18:59,11.66,0.76,25.79,0.3488498689
5/30/19 18:59,11.44,0.76,25.81,0.3488421758
5/30/19 19:00,11.56,0.76,25.81,0.3488344838
5/30/19 19:00,11.54,0.75,25.79,0.3488265599
5/30/19 19:00,11.78,0.77,25.81,0.3488191031
5/30/19 19:00,11.63,0.76,25.81,0.3488114144
5/30/19 19:00,11.61,0.76,25.81,0.3488037269
5/30/19 19:00,11.51,0.76,25.81,0.3487960405
5/30/19 19:00,11.61,0.75,25.79,0.3487881223
5/30/19 19:00,11.71,0.76,25.85,0.3487804381
5/30/19 19:00,11.71,0.75,25.81,0.3487725222
5/30/19 19:00,11.51,0.76,25.81,0.3487648403
5/30/19 19:00,11.54,0.76,25.81,0.3487571595
5/30/19 19:00,11.49,0.76,25.85,0.3487494798
5/30/19 19:00,11.59,0.76,25.79,0.3487418013
5/30/19 19:00,11.51,0.76,25.85,0.3487341238
5/30/19 19:00,11.59,0.76,25.85,0.3487264475
5/30/19 19:00,11.59,0.76,25.85,0.3487187723
5/30/19 19:00,11.56,0.76,25.81,0.3487110982
5/30/19 19:00,11.59,0.76,25.85,0.3487034252
5/30/19 19:00,11.56,0.76,25.85,0.3486957533
5/30/19 19:01,11.66,0.76,25.81,0.3486880826
5/30/19 19:01,11.51,0.75,25.81,0.3486801803
5/30/19 19:01,11.56,0.76,25.81,0.3486725118
5/30/19 19:01,11.54,0.77,25.81,0.3486650771
5/30/19 19:01,11.61,0.76,25.85,0.3486574108
5/30/19 19:01,11.46,0.76,25.81,0.3486497456
5/30/19 19:01,11.61,0.76,25.85,0.3486420815
5/30/19 19:01,11.54,0.76,25.81,0.3486344186
5/30/19 19:01,11.66,0.75,25.81,0.3486265242
5/30/19 19:01,11.46,0.76,25.79,0.3486188635
5/30/19 19:01,11.49,0.76,25.81,0.348611204
5/30/19 19:01,11.78,0.76,25.81,0.3486035455
5/30/19 19:01,11.59,0.76,25.79,0.3485958881
5/30/19 19:01,11.61,0.76,25.85,0.3485882319
5/30/19 19:01,11.61,0.76,25.85,0.3485805767
5/30/19 19:01,11.66,0.76,25.81,0.3485729227
5/30/19 19:01,11.56,0.76,25.81,0.3485652698
5/30/19 19:01,11.61,0.76,25.81,0.348557618
5/30/19 19:01,11.51,0.76,25.79,0.3485499673
5/30/19 19:01,11.56,0.76,25.85,0.3485423177
5/30/19 19:02,11.76,0.76,25.75,0.3485346693
5/30/19 19:02,11.59,0.76,25.75,0.3485270219
5/30/19 19:02,11.56,0.76,25.79,0.3485193757
5/30/19 19:02,11.51,0.76,25.87,0.3485117305
5/30/19 19:02,11.59,0.76,25.81,0.3485040865
5/30/19 19:02,11.56,0.76,25.81,0.3484964436
5/30/19 19:02,11.54,0.76,25.81,0.3484888018
5/30/19 19:02,11.61,0.76,25.75,0.3484811611
5/30/19 19:02,11.66,0.75,25.81,0.3484732893
5/30/19 19:02,11.61,0.76,25.81,0.3484656508
5/30/19 19:02,11.56,0.75,25.85,0.3484577813
5/30/19 19:02,11.46,0.76,25.81,0.3484501451
5/30/19 19:02,11.59,0.76,25.81,0.34844251
5/30/19 19:02,11.63,0.76,25.81,0.348434876
5/30/19 19:02,11.59,0.76,25.75,0.3484272431
5/30/19 19:02,11.51,0.76,25.81,0.3484196113
5/30/19 19:02,11.59,0.76,25.81,0.3484119806
5/30/19 19:02,11.54,0.75,25.85,0.3484041189
5/30/19 19:02,11.49,0.75,25.81,0.3483962584
5/30/19 19:03,11.49,0.75,25.79,0.3483883991
5/30/19 19:03,11.56,0.76,25.81,0.3483807729
5/30/19 19:03,11.49,0.75,25.85,0.3483729158
5/30/19 19:03,11.61,0.76,25.81,0.3483652918
5/30/19 19:03,11.54,0.76,25.79,0.3483576689
5/30/19 19:03,11.61,0.76,25.79,0.3483500471
5/30/19 19:03,11.54,0.76,25.85,0.3483424264
5/30/19 19:03,11.51,0.76,25.81,0.3483348069
5/30/19 19:03,11.54,0.76,25.81,0.3483271884
5/30/19 19:03,11.61,0.76,25.79,0.348319571
5/30/19 19:03,11.51,0.76,25.81,0.3483119548
5/30/19 19:03,11.56,0.76,25.81,0.3483043396
5/30/19 19:03,11.44,0.76,25.75,0.3482967256
5/30/19 19:03,11.63,0.76,25.79,0.3482891126
5/30/19 19:03,11.66,0.76,25.81,0.3482815008
5/30/19 19:03,11.49,0.76,25.81,0.3482738901
5/30/19 19:03,11.59,0.75,25.81,0.3482660487
5/30/19 19:03,11.54,0.75,25.81,0.3482582084
5/30/19 19:03,11.59,0.75,25.81,0.3482503693
5/30/19 19:03,11.59,0.76,25.85,0.348242763
5/30/19 19:04,11.61,0.76,25.85,0.3482351578
5/30/19 19:04,11.54,0.75,25.85,0.3482273221
5/30/19 19:04,11.66,0.76,25.87,0.3482197191
5/30/19 19:04,11.56,0.76,25.79,0.3482121173
5/30/19 19:04,11.51,0.76,25.85,0.3482045165
5/30/19 19:04,11.51,0.76,25.85,0.3481969168
5/30/19 19:04,11.68,0.75,25.79,0.3481890867
5/30/19 19:04,11.49,0.76,25.85,0.3481814893
5/30/19 19:04,11.59,0.76,25.81,0.3481738929
5/30/19 19:04,11.54,0.76,25.79,0.3481662977
5/30/19 19:04,11.63,0.76,25.87,0.3481587035
5/30/19 19:04,11.59,0.75,25.87,0.348150879
5/30/19 19:04,11.44,0.76,25.79,0.348143287
5/30/19 19:04,11.49,0.76,25.85,0.3481356962
5/30/19 19:04,11.46,0.76,25.81,0.3481281065
5/30/19 19:04,11.56,0.76,25.81,0.3481205178
5/30/19 19:04,11.54,0.76,25.81,0.3481129303
5/30/19 19:04,11.51,0.76,25.81,0.3481053438
5/30/19 19:04,11.59,0.76,25.81,0.3480977585
5/30/19 19:05,11.46,0.76,25.81,0.3480901742
5/30/19 19:05,11.61,0.76,25.75,0.3480825911
5/30/19 19:05,11.63,0.76,25.81,0.348075009
5/30/19 19:05,11.56,0.76,25.85,0.3480674281
5/30/19 19:05,11.59,0.76,25.91,0.3480598482
5/30/19 19:05,11.59,0.76,25.81,0.3480522694
5/30/19 19:05,11.54,0.76,25.75,0.3480446918
5/30/19 19:05,11.56,0.75,25.81,0.3480368839
5/30/19 19:05,11.49,0.76,25.81,0.3480293085
5/30/19 19:05,11.54,0.76,25.81,0.3480217341
5/30/19 19:05,11.56,0.75,25.87,0.3480139296
5/30/19 19:05,11.54,0.75,25.87,0.3480061263
5/30/19 19:05,11.59,0.76,25.85,0.3479985552
5/30/19 19:05,11.51,0.75,25.85,0.3479907541
5/30/19 19:05,11.54,0.75,25.79,0.3479829541
5/30/19 19:05,11.81,0.75,25.87,0.3479751553
5/30/19 19:05,11.54,0.74,25.79,0.3479671265
5/30/19 19:05,11.68,0.75,25.85,0.3479593299
5/30/19 19:05,11.63,0.76,25.85,0.3479517655
5/30/19 19:06,11.51,0.75,25.81,0.3479439711
5/30/19 19:06,11.63,0.75,25.79,0.3479361779
5/30/19 19:06,11.54,0.76,25.81,0.3479286168
5/30/19 19:06,11.51,0.75,25.81,0.3479208258
5/30/19 19:06,11.56,0.76,25.87,0.3479132669
5/30/19 19:06,11.54,0.76,25.81,0.3479057091
5/30/19 19:06,11.51,0.76,25.81,0.3478981524
5/30/19 19:06,11.59,0.76,25.81,0.3478905968
5/30/19 19:06,11.59,0.75,25.79,0.3478828114
5/30/19 19:06,11.59,0.76,25.85,0.347875258
5/30/19 19:06,11.46,0.76,25.85,0.3478677056
5/30/19 19:06,11.49,0.75,25.79,0.3478599235
5/30/19 19:06,11.71,0.75,25.81,0.3478521425
5/30/19 19:06,11.59,0.76,25.87,0.3478445935
5/30/19 19:06,11.66,0.76,25.85,0.3478370456
5/30/19 19:06,11.66,0.76,25.81,0.3478294987
5/30/19 19:06,11.59,0.76,25.81,0.347821953
5/30/19 19:06,11.49,0.76,25.81,0.3478144083
5/30/19 19:06,11.61,0.76,25.81,0.3478068647
5/30/19 19:06,11.68,0.76,25.81,0.3477993222
5/30/19 19:07,11.51,0.76,25.81,0.3477917808
5/30/19 19:07,11.61,0.76,25.85,0.3477842405
5/30/19 19:07,11.63,0.75,25.85,0.3477764706
5/30/19 19:07,11.56,0.75,25.81,0.3477687018
5/30/19 19:07,11.66,0.76,25.87,0.3477611648
5/30/19 19:07,11.56,0.76,25.85,0.3477536288
5/30/19 19:07,11.51,0.76,25.81,0.347746094
5/30/19 19:07,11.44,0.76,25.85,0.3477385602
5/30/19 19:07,11.59,0.76,25.81,0.3477310275
5/30/19 19:07,11.49,0.75,25.81,0.3477232654
5/30/19 19:07,11.63,0.76,25.81,0.3477157349
5/30/19 19:07,11.46,0.76,25.81,0.3477082055
5/30/19 19:07,11.59,0.76,25.81,0.3477006771
5/30/19 19:07,11.66,0.76,25.81,0.3476931499
5/30/19 19:07,11.59,0.76,25.87,0.3476856237
5/30/19 19:07,11.56,0.76,25.81,0.3476780987
5/30/19 19:07,11.46,0.76,25.81,0.3476705747
5/30/19 19:07,11.56,0.76,25.81,0.3476630518
5/30/19 19:07,11.51,0.76,25.81,0.34765553
5/30/19 19:08,11.59,0.76,25.81,0.3476480092
5/30/19 19:08,11.59,0.76,25.75,0.3476404896
5/30/19 19:08,11.59,0.76,25.81,0.347632971
5/30/19 19:08,11.63,0.76,25.81,0.3476254535
5/30/19 19:08,11.44,0.76,25.87,0.3476179371
5/30/19 19:08,11.56,0.76,25.81,0.3476104218
5/30/19 19:08,11.59,0.76,25.81,0.3476029075
5/30/19 19:08,11.61,0.76,25.85,0.3475953944
5/30/19 19:08,11.56,0.76,25.81,0.3475878823
5/30/19 19:08,11.59,0.76,25.79,0.3475803713
5/30/19 19:08,11.54,0.76,25.85,0.3475728614
5/30/19 19:08,11.54,0.76,25.87,0.3475653525
5/30/19 19:08,11.71,0.75,25.81,0.3475576146
5/30/19 19:08,11.66,0.76,25.79,0.3475501079
5/30/19 19:08,11.56,0.76,25.87,0.3475426023
5/30/19 19:08,11.51,0.75,25.79,0.3475348677
5/30/19 19:08,11.63,0.75,25.93,0.3475271341
5/30/19 19:08,11.63,0.76,25.81,0.3475196318
5/30/19 19:08,11.46,0.75,25.79,0.3475119005
5/30/19 19:08,11.73,0.75,25.91,0.3475041703
5/30/19 19:09,11.56,0.76,25.81,0.3474966712
5/30/19 19:09,11.66,0.76,25.85,0.3474891733
5/30/19 19:09,11.66,0.76,25.79,0.3474816764
5/30/19 19:09,11.73,0.76,25.79,0.3474741806
5/30/19 19:09,11.51,0.76,25.79,0.3474666858
5/30/19 19:09,11.68,0.76,25.85,0.3474591922
5/30/19 19:09,11.63,0.77,25.79,0.3474519296
5/30/19 19:09,11.71,0.77,25.79,0.347444668
5/30/19 19:09,11.66,0.76,25.75,0.3474371776
5/30/19 19:09,11.63,0.76,25.81,0.3474296882
5/30/19 19:09,11.46,0.76,25.81,0.3474221999
5/30/19 19:09,11.68,0.76,25.81,0.3474147126
5/30/19 19:09,11.73,0.76,25.81,0.3474072265
5/30/19 19:09,11.59,0.76,25.81,0.3473997414
5/30/19 19:09,11.63,0.76,25.87,0.3473922574
5/30/19 19:09,11.66,0.76,25.79,0.3473847745
5/30/19 19:09,11.59,0.76,25.81,0.3473772926
5/30/19 19:09,11.49,0.76,25.79,0.3473698119
5/30/19 19:09,11.68,0.76,25.79,0.3473623322
5/30/19 19:10,11.66,0.76,25.79,0.3473548535
5/30/19 19:10,11.56,0.76,25.81,0.347347376
5/30/19 19:10,11.59,0.76,25.79,0.3473398995
5/30/19 19:10,11.68,0.76,25.79,0.3473324241
5/30/19 19:10,11.68,0.76,25.75,0.3473249498
5/30/19 19:10,11.68,0.77,25.79,0.3473177062
5/30/19 19:10,11.61,0.76,25.75,0.347310234
5/30/19 19:10,11.59,0.76,25.75,0.3473027628
5/30/19 19:10,11.49,0.76,25.81,0.3472952928
5/30/19 19:10,11.71,0.76,25.73,0.3472878238
5/30/19 19:10,11.68,0.77,25.73,0.3472805854
5/30/19 19:10,11.63,0.76,25.73,0.3472731186
5/30/19 19:10,11.63,0.77,25.73,0.3472658824
5/30/19 19:10,11.59,0.77,25.79,0.3472586472
5/30/19 19:10,11.59,0.76,25.79,0.3472511835
5/30/19 19:10,11.59,0.76,25.79,0.3472437209
5/30/19 19:10,11.54,0.77,25.75,0.3472364888
5/30/19 19:10,11.61,0.77,25.73,0.3472292578
5/30/19 19:10,11.66,0.76,25.75,0.3472217984
5/30/19 19:10,11.63,0.76,25.75,0.34721434
5/30/19 19:11,11.63,0.76,25.81,0.3472068827
5/30/19 19:11,11.59,0.75,25.79,0.3471991971
5/30/19 19:11,11.73,0.76,25.79,0.3471917419
5/30/19 19:11,11.59,0.76,25.79,0.3471842879
5/30/19 19:11,11.46,0.75,25.73,0.3471766055
5/30/19 19:11,11.46,0.76,25.73,0.3471691536
5/30/19 19:11,11.56,0.76,25.67,0.3471617027
5/30/19 19:11,11.54,0.75,25.73,0.3471540236
5/30/19 19:11,11.49,0.76,25.69,0.3471465749
5/30/19 19:11,11.51,0.75,25.69,0.347138898
5/30/19 19:11,11.56,0.76,25.67,0.3471314515
5/30/19 19:11,11.51,0.76,25.63,0.347124006
5/30/19 19:11,11.61,0.76,25.69,0.3471165616
5/30/19 19:11,11.56,0.76,25.67,0.3471091183
5/30/19 19:11,11.61,0.76,25.73,0.347101676
5/30/19 19:11,11.44,0.75,25.73,0.3470940056
5/30/19 19:11,11.54,0.76,25.69,0.3470865655
5/30/19 19:11,11.54,0.76,25.73,0.3470791264
5/30/19 19:11,11.54,0.76,25.79,0.3470716884
5/30/19 19:12,11.59,0.75,25.67,0.3470640223
5/30/19 19:12,11.59,0.75,25.75,0.3470563574
5/30/19 19:12,11.63,0.75,25.69,0.3470486935
5/30/19 19:12,11.49,0.75,25.73,0.3470410308
5/30/19 19:12,11.51,0.75,25.73,0.3470333691
5/30/19 19:12,11.56,0.76,25.73,0.3470259376
5/30/19 19:12,11.46,0.75,25.73,0.3470182781
5/30/19 19:12,11.54,0.75,25.69,0.3470106197
5/30/19 19:12,11.73,0.75,25.73,0.3470029624
5/30/19 19:12,11.54,0.75,25.67,0.3469953062
5/30/19 19:12,11.46,0.75,25.69,0.3469876511
5/30/19 19:12,11.56,0.76,25.73,0.3469802261
5/30/19 19:12,11.54,0.76,25.69,0.3469728021
5/30/19 19:12,11.66,0.75,25.69,0.3469651502
5/30/19 19:12,11.49,0.75,25.73,0.3469574995
5/30/19 19:12,11.44,0.75,25.73,0.3469498498
5/30/19 19:12,11.56,0.75,25.69,0.3469422012
5/30/19 19:12,11.51,0.76,25.63,0.3469347826
5/30/19 19:12,11.56,0.74,25.79,0.3469269074
5/30/19 19:13,11.46,0.75,25.79,0.3469192621
5/30/19 19:13,11.56,0.75,25.69,0.3469116179
5/30/19 19:13,11.81,0.75,25.69,0.3469039748
5/30/19 19:13,11.61,0.76,25.67,0.3468965616
5/30/19 19:13,11.44,0.75,25.75,0.3468889207
5/30/19 19:13,11.56,0.75,25.69,0.3468812808
5/30/19 19:13,11.59,0.76,25.69,0.3468738708
5/30/19 19:13,11.49,0.76,25.69,0.3468664618
5/30/19 19:13,11.59,0.76,25.69,0.3468590539
5/30/19 19:13,11.51,0.75,25.75,0.3468514184
5/30/19 19:13,11.54,0.75,25.67,0.3468437839
5/30/19 19:13,11.46,0.75,25.67,0.3468361506
5/30/19 19:13,11.54,0.75,25.69,0.3468285184
5/30/19 19:13,11.54,0.75,25.63,0.3468208872
5/30/19 19:13,11.61,0.75,25.67,0.3468132571
5/30/19 19:13,11.54,0.75,25.61,0.3468056282
5/30/19 19:13,11.61,0.75,25.73,0.3467980003
5/30/19 19:13,11.56,0.75,25.67,0.3467903735
5/30/19 19:13,11.68,0.75,25.69,0.3467827478
5/30/19 19:13,11.59,0.75,25.63,0.3467751232
5/30/19 19:14,11.51,0.76,25.69,0.3467677281
5/30/19 19:14,11.56,0.75,25.67,0.3467601057
5/30/19 19:14,11.59,0.75,25.67,0.3467524843
5/30/19 19:14,11.51,0.75,25.67,0.346744864
5/30/19 19:14,11.44,0.75,25.69,0.3467372448
5/30/19 19:14,11.51,0.75,25.63,0.3467296267
5/30/19 19:14,11.54,0.75,25.67,0.3467220097
5/30/19 19:14,11.56,0.75,25.59,0.3467143938
5/30/19 19:14,11.68,0.75,25.67,0.3467067789
5/30/19 19:14,11.51,0.75,25.61,0.3466991652
5/30/19 19:14,11.61,0.75,25.61,0.3466915525
5/30/19 19:14,11.61,0.75,25.67,0.3466839409
5/30/19 19:14,11.46,0.75,25.67,0.3466763304
5/30/19 19:14,11.51,0.75,25.69,0.346668721
5/30/19 19:14,11.56,0.76,25.55,0.3466613409
5/30/19 19:14,11.56,0.76,25.61,0.3466539619
5/30/19 19:14,11.46,0.75,25.49,0.3466463557
5/30/19 19:14,11.49,0.75,25.55,0.3466387506
5/30/19 19:14,11.46,0.76,25.55,0.3466313748
5/30/19 19:15,11.56,0.75,25.55,0.3466237718
5/30/19 19:15,11.46,0.76,25.59,0.3466163981
5/30/19 19:15,11.61,0.76,25.55,0.3466090255
5/30/19 19:15,11.54,0.75,25.59,0.3466014257
5/30/19 19:15,11.54,0.75,25.63,0.3465938271
5/30/19 19:15,11.61,0.76,25.49,0.3465864576
5/30/19 19:15,11.61,0.76,25.49,0.3465790892
5/30/19 19:15,11.66,0.75,25.59,0.3465714937
5/30/19 19:15,11.51,0.75,25.61,0.3465638994
5/30/19 19:15,11.61,0.76,25.49,0.3465565341
5/30/19 19:15,11.68,0.76,25.49,0.3465491699
5/30/19 19:15,11.51,0.75,25.53,0.3465415788
5/30/19 19:15,11.51,0.75,25.55,0.3465339887
5/30/19 19:15,11.44,0.76,25.53,0.3465266277
5/30/19 19:15,11.54,0.75,25.55,0.3465190398
5/30/19 19:15,11.56,0.75,25.55,0.346511453
5/30/19 19:15,11.59,0.75,25.55,0.3465038672
5/30/19 19:15,11.71,0.75,25.59,0.3464962826
5/30/19 19:15,11.66,0.75,25.55,0.346488699
5/30/19 19:15,11.56,0.75,25.55,0.3464811165
5/30/19 19:16,11.49,0.75,25.55,0.3464735351
5/30/19 19:16,11.44,0.75,25.67,0.3464659547
5/30/19 19:16,11.68,0.76,25.63,0.3464586033
5/30/19 19:16,11.54,0.76,25.61,0.3464512528
5/30/19 19:16,11.54,0.75,25.55,0.3464436757
5/30/19 19:16,11.49,0.75,25.49,0.3464360996
5/30/19 19:16,11.46,0.75,25.59,0.3464285247
5/30/19 19:16,11.54,0.75,25.55,0.3464209508
5/30/19 19:16,11.54,0.75,25.59,0.3464133779
5/30/19 19:16,11.51,0.75,25.59,0.3464058062
5/30/19 19:16,11.54,0.75,25.53,0.3463982355
5/30/19 19:16,11.56,0.75,25.55,0.3463906659
5/30/19 19:16,11.54,0.75,25.53,0.3463830974
5/30/19 19:16,11.56,0.75,25.53,0.3463755299
5/30/19 19:16,11.81,0.75,25.59,0.3463679636
5/30/19 19:16,11.76,0.75,25.55,0.3463603983
5/30/19 19:16,11.61,0.75,25.53,0.3463528341
5/30/19 19:16,11.63,0.76,25.55,0.3463454985
5/30/19 19:16,11.46,0.75,25.49,0.3463379364
5/30/19 19:17,11.41,0.75,25.55,0.3463303754
5/30/19 19:17,11.51,0.75,25.49,0.3463228155
5/30/19 19:17,11.56,0.75,25.47,0.3463152566
5/30/19 19:17,11.73,0.75,25.47,0.3463076989
5/30/19 19:17,11.59,0.75,25.49,0.3463001422
5/30/19 19:17,11.68,0.76,25.55,0.346292814
5/30/19 19:17,11.51,0.75,25.53,0.3462852594
5/30/19 19:17,11.59,0.75,25.49,0.3462777059
5/30/19 19:17,11.54,0.75,25.49,0.3462701535
5/30/19 19:17,11.63,0.75,25.47,0.3462626021
5/30/19 19:17,11.61,0.75,25.41,0.3462550519
5/30/19 19:17,11.51,0.75,25.53,0.3462475027
5/30/19 19:17,11.54,0.75,25.41,0.3462399545
5/30/19 19:17,11.56,0.75,25.43,0.3462324075
5/30/19 19:17,11.59,0.75,25.43,0.3462248615
5/30/19 19:17,11.54,0.75,25.43,0.3462173166
5/30/19 19:17,11.61,0.75,25.41,0.3462097727
5/30/19 19:17,11.63,0.75,25.37,0.34620223
5/30/19 19:17,11.68,0.75,25.35,0.3461946883
5/30/19 19:17,11.59,0.74,25.47,0.3461869204
5/30/19 19:18,11.56,0.74,25.43,0.3461791536
5/30/19 19:18,11.63,0.75,25.41,0.3461716152
5/30/19 19:18,11.49,0.75,25.35,0.3461640778
5/30/19 19:18,11.61,0.74,25.41,0.3461563143
5/30/19 19:18,11.51,0.74,25.41,0.346148552
5/30/19 19:18,11.54,0.74,25.41,0.3461407907
5/30/19 19:18,11.56,0.75,25.37,0.3461332576
5/30/19 19:18,11.59,0.75,25.37,0.3461257256
5/30/19 19:18,11.66,0.75,25.41,0.3461181947
5/30/19 19:18,11.59,0.74,25.37,0.3461104378
5/30/19 19:18,11.54,0.74,25.35,0.346102682
5/30/19 19:18,11.56,0.75,25.47,0.3460951543
5/30/19 19:18,11.54,0.74,25.41,0.3460874007
5/30/19 19:18,11.49,0.74,25.47,0.3460796482
5/30/19 19:18,11.59,0.74,25.37,0.3460718967
5/30/19 19:18,11.63,0.75,25.37,0.3460643734
5/30/19 19:18,11.54,0.74,25.35,0.3460566241
5/30/19 19:18,11.68,0.74,25.41,0.346048876
5/30/19 19:18,11.66,0.74,25.43,0.3460411289
5/30/19 19:19,11.46,0.74,25.37,0.346033383
5/30/19 19:19,11.63,0.74,25.35,0.3460256381
5/30/19 19:19,11.81,0.75,25.37,0.3460181212
5/30/19 19:19,11.63,0.75,25.31,0.3460106054
5/30/19 19:19,11.68,0.74,25.31,0.3460028638
5/30/19 19:19,11.71,0.75,25.43,0.3459953502
5/30/19 19:19,11.59,0.75,25.37,0.3459878376
5/30/19 19:19,11.61,0.75,25.37,0.345980326
5/30/19 19:19,11.61,0.74,25.41,0.3459725888
5/30/19 19:19,11.59,0.74,25.37,0.3459648526
5/30/19 19:19,11.71,0.75,25.37,0.3459573443
5/30/19 19:19,11.68,0.75,25.37,0.345949837
5/30/19 19:19,11.59,0.75,25.35,0.3459423309
5/30/19 19:19,11.51,0.75,25.43,0.3459348257
5/30/19 19:19,11.44,0.75,25.29,0.3459273217
5/30/19 19:19,11.46,0.75,25.41,0.3459198187
5/30/19 19:19,11.63,0.75,25.37,0.3459123167
5/30/19 19:19,11.49,0.75,25.35,0.3459048159
5/30/19 19:19,11.56,0.75,25.41,0.3458973161
5/30/19 19:20,11.61,0.74,25.37,0.3458895907
5/30/19 19:20,11.51,0.74,25.31,0.3458818665
5/30/19 19:20,11.56,0.75,25.35,0.3458743699
5/30/19 19:20,11.61,0.75,25.37,0.3458668743
5/30/19 19:20,11.56,0.75,25.35,0.3458593799
5/30/19 19:20,11.56,0.75,25.31,0.3458518865
5/30/19 19:20,11.56,0.74,25.37,0.3458441676
5/30/19 19:20,11.59,0.74,25.41,0.3458364499
5/30/19 19:20,11.56,0.74,25.35,0.3458287332
5/30/19 19:20,11.68,0.74,25.37,0.3458210176
